4, 0.69196396585, 0.788422847506, 0.69196396585
5, 0.96128969697, 0.958260173583, 0.96128969697
5, 1.0, 1.0, 1.0
5, 0.876850832086, 0.86646170992, 0.876850832086
5, 0.955773816182, 0.947772203752, 0.955773816182
6, 0.893601153527, 0.91181198458, 0.893601153527
5, 0.960938056328, 0.955413960707, 0.960938056328
5, 0.92309746323, 0.91789492724, 0.92309746323
5, 0.99498487422, 0.99303460135, 0.99498487422
5, 1.0, 1.0, 1.0
1, 0.0, 0.0, 0.0
4, 0.776885846443, 0.902140330501, 0.776885846443
1, 0.0, 0.0, 0.0
7, 0.777091054555, 0.83391962492, 0.777091054555
5, 0.932170265518, 0.927787026758, 0.932170265518
5, 1.0, 1.0, 1.0
5, 0.735002469859, 0.798846644273, 0.735002469859
5, 0.99498487422, 0.99303460135, 0.99498487422
5, 0.980066111126, 0.973879626964, 0.980066111126
5, 0.916685170536, 0.923606802945, 0.916685170536
5, 1.0, 1.0, 1.0
5, 0.899306015602, 0.907828172295, 0.899306015602
5, 1.0, 1.0, 1.0
4, 0.781236299868, 0.909796338073, 0.781236299868
4, 0.76413502524, 0.886745171453, 0.76413502524
5, 0.870453398056, 0.874126118335, 0.870453398056
5, 0.985056792189, 0.980838544697, 0.985056792189
5, 0.965802418203, 0.959993701409, 0.965802418203
4, 0.727295539278, 0.824501588963, 0.727295539278
4, 0.778781539285, 0.902619294214, 0.778781539285
5, 0.919107056535, 0.917665307407, 0.919107056535
5, 0.975428403841, 0.971066578333, 0.975428403841
5, 0.99498487422, 0.99303460135, 0.99498487422
5, 0.941538423004, 0.934831011906, 0.941538423004
4, 0.761122202848, 0.873478161382, 0.761122202848
4, 0.734549877618, 0.84149611741, 0.734549877618
5, 1.0, 1.0, 1.0
4, 0.781236299868, 0.909796338073, 0.781236299868
5, 0.965956728446, 0.963090092301, 0.965956728446
5, 0.965448555555, 0.957148207978, 0.965448555555
5, 1.0, 1.0, 1.0
4, 0.73584247196, 0.853134320423, 0.73584247196
5, 0.934373939394, 0.936962104605, 0.934373939394
3, 0.609636580147, 0.801004459195, 0.609636580147
5, 1.0, 1.0, 1.0
5, 0.942567215243, 0.940147706107, 0.942567215243
5, 0.909197081441, 0.910073235045, 0.909197081441
5, 0.913394764678, 0.923452333394, 0.913394764678
5, 0.937894958522, 0.93630652772, 0.937894958522
5, 0.984955994834, 0.980813690722, 0.984955994834
5, 0.756198655923, 0.797894155795, 0.756198655923
4, 0.766387332692, 0.886372068296, 0.766387332692
5, 0.970671982007, 0.968269376291, 0.970671982007
4, 0.657890563529, 0.752037079409, 0.657890563529
5, 0.975428403841, 0.971066578333, 0.975428403841
4, 0.767165147925, 0.88153929064, 0.767165147925
5, 0.952119073163, 0.950899441486, 0.952119073163
5, 0.925823294698, 0.931292080417, 0.925823294698
4, 0.781236299868, 0.909796338073, 0.781236299868
5, 1.0, 1.0, 1.0
1, 0.0, 0.0, 0.0
4, 0.729521739734, 0.835848328269, 0.729521739734
5, 0.924467427247, 0.925849772121, 0.924467427247
5, 0.975428403841, 0.971066578333, 0.975428403841
3, 0.576935876175, 0.75161929133, 0.576935876175
4, 0.781236299868, 0.909796338073, 0.781236299868
5, 0.980093430241, 0.976233237797, 0.980093430241
5, 1.0, 1.0, 1.0
5, 0.96545485733, 0.959903900084, 0.96545485733
5, 0.928711070999, 0.928047029332, 0.928711070999
4, 0.718455290671, 0.833171985299, 0.718455290671
5, 0.99498487422, 0.99303460135, 0.99498487422
5, 0.99002, 0.986081716127, 0.99002
3, 0.480749219563, 0.768398518549, 0.480749219563
5, 0.930150404192, 0.937123802516, 0.930150404192
3, 0.611115826511, 0.801539960896, 0.611115826511
5, 1.0, 1.0, 1.0
5, 0.951663994862, 0.947488974326, 0.951663994862
5, 0.956123949833, 0.948499310452, 0.956123949833
6, 0.877247755863, 0.89985076285, 0.877247755863
5, 0.990020606828, 0.987791816609, 0.990020606828
5, 0.901314889741, 0.91397926249, 0.901314889741
6, 0.908520440034, 0.923075474551, 0.908520440034
5, 1.0, 1.0, 1.0
5, 0.94239363046, 0.937129111462, 0.94239363046
4, 0.781236299868, 0.909796338073, 0.781236299868
5, 0.856243627954, 0.869206291291, 0.856243627954
5, 0.980242817558, 0.976271410285, 0.980242817558
5, 0.930065457086, 0.933832597867, 0.930065457086
3, 0.480749219563, 0.768398518549, 0.480749219563
1, 0.0, 0.0, 0.0
5, 0.90937920882, 0.903862804229, 0.90937920882
4, 0.700093981304, 0.79434425177, 0.700093981304
5, 0.908074019072, 0.905992126119, 0.908074019072
3, 0.61347792409, 0.809604072088, 0.61347792409
4, 0.77637013294, 0.897344876673, 0.77637013294
6, 0.935485658349, 0.959925255145, 0.935485658349
5, 0.93874227006, 0.940630031441, 0.93874227006
5, 0.917518430553, 0.926888886894, 0.917518430553
5, 0.912893830628, 0.918464367037, 0.912893830628
